place_id,name,place_type,lat,lon
703168948,Cabuyaro,town,4.2887655,-72.78989010000001
703168952,Sabanalarga,town,4.8564547000000005,-73.0390642
703168958,Monterrey,town,4.876261100000001,-72.89688430000001
703168964,Tauramena,town,5.013414,-72.75070840000001
703168965,Labranzagrande,town,5.5629086,-72.5779936
703168969,Chámeza,town,5.213808,-72.8710429
703168970,Recetor,town,5.229759400000001,-72.760209
703168972,Cuítiva,town,5.5802753,-72.9661605
703168973,Tota,town,5.5610508,-72.9858895
703168974,Pajarito,town,5.2932098000000005,-72.70276820000001
703168987,Aquitania,town,5.5175808,-72.88315
703168989,Pesca,town,5.558279300000001,-73.0514809
703169023,Briceño,town,5.6908712,-73.9234546
703169028,Pauna,town,5.657365400000001,-73.9789416
703169030,San Pablo de Borbur,town,5.651689800000001,-74.0696951
703169033,Otanche,town,5.6599976000000005,-74.18166430000001
703169038,Cómbita,town,5.6336851,-73.3243472
703169042,Tuta,town,5.6902219,-73.22771610000001
703169966,Firavitoba,town,5.669188,-72.9933907
703173363,Jardín,town,5.5990503,-75.8191833
703173379,Caramanta,town,5.548706500000001,-75.6444056
703173384,Valparaíso,town,5.6153841,-75.62470280000001
703176567,Andes,town,5.6556134,-75.8776753
703176634,Támesis,town,5.6653183,-75.7139734
703219781,Ataco,town,3.5912171,-75.3819459
703219870,Chaparral,town,3.7245851,-75.485156
703221093,Natagaima,town,3.6241727000000004,-75.0930613
703221606,Purificación,town,3.8582108,-74.9308216
703221920,Ortega,town,3.9340209,-75.2212672
703221953,Guamo,town,4.0303906000000005,-74.9679007
703222081,Valle de San Juan,town,4.2003577000000005,-75.1180693
703222138,El Espinal,town,4.1503044000000004,-74.8845895
703222630,Suárez,town,4.048488900000001,-74.833034
703222766,Carmen de Apicalá,town,4.1478321000000005,-74.7224417
703222806,Cunday,town,4.0606992,-74.6919135
703222970,Melgar,town,4.2039758,-74.64294790000001
703223155,Rovira,town,4.2393393,-75.24000050000001
703223928,Alvarado,town,4.567169000000001,-74.9538251
703223995,Piedras,town,4.5429776,-74.87887880000001
703224060,Anzoátegui,town,4.6311631,-75.09482700000001
703224410,Líbano,town,4.9229399,-75.06477380000001
703224889,Ambalema,town,4.7835866000000005,-74.7643927
703225446,Fresno,town,5.151659400000001,-75.03663540000001
703225497,Mariquita,town,5.1974195000000005,-74.8939527
703227831,San Eduardo,town,5.223517800000001,-73.0771745
703233216,La Unión Peneya,town,1.2804231000000001,-75.20440280000001
703233246,Remolinos del Caguán,town,0.5888358,-74.4046156
703234302,Sucre,town,2.0382339000000003,-76.9249937
703238088,Timba,town,3.1150884000000003,-76.62651860000001
703238168,Guachené,town,3.1323331000000003,-76.3916018
703340673,La Punta,town,4.7959965,-74.20711460000001
703372607,Bruselas,town,1.7765585000000002,-76.1742988
703373275,San Antonio de Pescado,town,2.0709518,-75.6835715
